Issue ID,Product,Component,Assignee,Status,Resolution,Summary,Changed
61001,Internationalization,helpcontent,christian.guenther,CLOSED,FIXED,[DE]: Errors in Germanophon Impress help for "Tastenkombinationen für OpenOffice.org Impress",2013/8/7 15:01
41302,Impress,ui,b.osi.ooo,CLOSED,FIXED,Provide different HelpIds for Dialog CustomAnimation,2005/3/10 12:43
97200,Math,code,michael.ruess,CLOSED,FIXED,MathML export should write valid MathML 2.0,2013/8/7 14:56
48948,Internationalization,code,oc,CLOSED,FIXED,Add Breton (br_FR) to language list,2013/8/7 15:03
15659,Impress,code,christian.guenther,CLOSED,FIXED,Switching from "Drawing View" to "Notes View" leads to another slide,2005/2/28 17:04
63530,Installation,code,Joost.Andrae,CLOSED,FIXED,Include release name into,2006/5/5 11:19
45072,Impress,ui,christian.guenther,CLOSED,FIXED,broken zoom effect 'Out from ...',2005/4/19 18:17
41470,Impress,viewing,wolframgarten,CLOSED,FIXED,Performance: Animated graphics replay slow using VCL,2005/2/18 14:48
17319,Impress,ui,christian.guenther,CLOSED,FIXED,cropped LINKED images - powerpoint files incompatibility,2005/4/8 16:59
87996,Internationalization,code,aijin.kim,RESOLVED,FIXED,[ZH-CN] Pootle Translation for OO.o 3.0,2013/8/7 15:02
50484,Impress,ui,christian.guenther,CLOSED,FIXED,Showing the preview of the master slide designes are too slow,2005/11/24 11:04
34836,Impress,ui,christian.guenther,CLOSED,FIXED,LineJoint is not being exported to PowerPoint,2004/11/4 12:55
14371,Infrastructure,Website general issues,non-migrated,CLOSED,FIXED,Active Session List not available,2008/5/17 23:49
35698,Installation,code,andreas.treumann,CLOSED,FIXED,Override ooo 1.1 desktop integration,2005/5/4 9:37
28298,Installation,code,olaf-openoffice,CLOSED,FIXED,Optimize different application executables,2004/9/21 16:02
5475,Impress,ui,christian.guenther,CLOSED,FIXED,paging with PG-Up and PG-down do not update the current slide number,2003/9/8 16:54
3930,Installation,code,non-migrated,CLOSED,FIXED,Long Filenames lost on Win98,2003/9/8 16:53
71140,Infrastructure,Website general issues,issues,CLOSED,FIXED,SDK files not correctly linked,2012/1/29 22:15
116488,Installation,code,olaf-openoffice,RESOLVED,FIXED,Bundling of JRE6 update 24,2011/2/16 16:59
113435,Internationalization,ui,andre.schnabel,CLOSED,FIXED,[DE] ooo330l10n - missing accelerator for Open in startcenter,2013/8/7 15:02
29575,Impress,ui,christian.guenther,CLOSED,FIXED,Change background for a single slide doesn't work.,2004/6/18 12:51
59749,Internationalization,helpcontent,christian.guenther,CLOSED,FIXED,[DE]: Description of non-existing menu point in help text under "Ansicht",2013/8/7 15:02
39313,Internationalization,ui,ivo.hinkelmann,CLOSED,FIXED,dbwizres.src: Gruppierungsbedingungen in en-US,2013/8/7 15:00
171,Infrastructure,Mailing lists,non-migrated,CLOSED,FIXED,early cut off problem subj line,2007/9/25 1:13
55301,Internationalization,code,christian.guenther,CLOSED,FIXED,Impress: Font size for default fonts needs to be configurable for each font,2013/8/7 15:03
24640,Infrastructure,_openoffice.org CVS (obsolete),non-migrated,CLOSED,FIXED,patch to CVSROOT/modules to add gtk alias,2004/5/24 12:46
64117,Impress,ui,christian.guenther,CLOSED,FIXED,repaint error when I use diagonal slide transitions with gnome,2006/5/10 9:13
39196,Installation,code,olaf-openoffice,CLOSED,FIXED,No additional software when restarting Installation from Control panel,2005/4/8 11:56
85793,Infrastructure,_openoffice.org CVS (obsolete),luispo,CLOSED,FIXED,ssh key,2008/11/7 22:02
35139,Impress,viewing,wolframgarten,CLOSED,FIXED,text issues in running presentation,2005/1/5 12:01
61982,Installation,ui,christian.guenther,CLOSED,FIXED,Integration of Russian Presentation Templates,2006/3/31 10:38
43273,Impress,ui,christian.guenther,CLOSED,FIXED,SlideShow hangs after ESC in Navigator,2005/4/20 18:46
15992,Infrastructure,Website general issues,sparcmoz,CLOSED,FIXED,ssh key,2008/12/5 17:12
38908,Impress,ui,wolframgarten,CLOSED,FIXED,OLE presentation only covers part of the window,2005/1/31 10:14
82352,Installation,code,ruediger.timm,CLOSED,FIXED,Langpacks of OOo-Dev are named as openoffice.org-*,2007/11/21 10:50
39260,Impress,ui,christian.guenther,CLOSED,FIXED,autopilot - filename not visible while opening from existing presentation,2005/10/19 18:49
6218,Installation,ui,olaf-openoffice,CLOSED,FIXED,respecting KDEHOME variable,2003/9/8 16:53
6648,Infrastructure,Bugzilla,non-migrated,CLOSED,FIXED,Create xml export for topic 'view issue activity',2008/5/17 23:11
61292,Internationalization,helpcontent,petr.dudacek,CLOSED,FIXED,[DE]: Seriendruck instead of Serienbrief in Germanophon Writer help,2013/8/7 15:01
93555,Internationalization,code,khirano,CLOSED,FIXED,"""Arabic"" is listed as ""Unknown"" in ""Language of UI""",2013/8/7 15:02
2201,Infrastructure,Website general issues,non-migrated,CLOSED,FIXED,broken link for the last month!,2003/12/6 14:52
59427,Internationalization,code,eric.savary,CLOSED,FIXED,Cordia would be a better choice of default font for Thai in Impress,2013/8/7 15:01
143,Impress,ui,christian.guenther,CLOSED,FIXED,Line spacing incorrect on export to Powerpoint,2003/12/6 14:52
30108,Internationalization,ui,oc,CLOSED,FIXED,Strings for language listbox: Interlingua,2013/8/7 15:00
64324,Internationalization,helpcontent,petr.dudacek,CLOSED,FIXED,"[DE]: Incorrect terms: Seite..., Stylist",2013/8/7 15:02
47979,Infrastructure,Website general issues,issues,CLOSED,FIXED,"Update for new beta, and be specific about it",2012/1/29 22:16
97777,Infrastructure,Website general issues,issues,RESOLVED,FIXED,Wiki seemed to be down,2011/4/19 6:41
56664,Installation,ui,issues,CLOSED,FIXED,Incorrect registration link in OpenOffice.org 2.0 ReadMe (unpacked installer version),2008/5/16 3:30
25308,Internationalization,ui,hans-joachim.lankenau,CLOSED,FIXED,Czech GSI file,2013/8/7 15:00
36570,Installation,code,olaf-openoffice,CLOSED,FIXED,install assembly with new version.,2005/1/10 14:12
62218,Impress,code,christian.guenther,CLOSED,FIXED,"Error: SdPage::Changed(), model change without undo !?",2006/5/12 12:16
41813,Impress,editing,wolframgarten,CLOSED,FIXED,Play button on Dialog Effect Options does not work,2005/3/30 13:24
37323,Installation,code,christian.guenther,CLOSED,FIXED,introduce consistent naming scheme for language dependent files in "extras/source/palettes/lang",2005/10/19 18:17
60699,Impress,code,christian.guenther,CLOSED,FIXED,"Irregular timeouts during repaints, slideshow transition effects jerky",2006/6/7 10:29
44006,Impress,ui,Joost.Andrae,CLOSED,FIXED,copying a slide via drag&drop not possible within slide sorter,2005/4/11 15:12
16278,Internationalization,BiDi,michael.ruess,CLOSED,FIXED,WW8: CTL table direction property is 2  bytes not 1,2013/8/7 15:00
36800,Impress,ui,christian.guenther,CLOSED,FIXED,Navigator not visible during fullscreen presentation,2005/4/11 13:18
52874,Installation,code,olaf-openoffice,CLOSED,FIXED,rename packages: openofficeorg => openoffice.org,2005/10/6 13:10
33470,Impress,ui,wolframgarten,CLOSED,FIXED,Update of selection rectangle in slide sorter,2004/10/4 10:21
11715,Infrastructure,_openoffice.org CVS (obsolete),machey,CLOSED,FIXED,I would like to access CVS module of ja native-language project .,2008/5/17 23:55
6816,Impress,code,sven.jacobi,CLOSED,FIXED,Can not share equations with PowerPoint users,2008/5/17 23:33
74543,Impress,ui,wolframgarten,CLOSED,FIXED,Tasks Pane doesn't appear again when I change back from the readonly mode.,2007/4/11 14:50
47914,Impress,open-import,christian.guenther,CLOSED,FIXED,Slide Transitions not imported from PowerPoint,2005/7/19 14:03
31419,Impress,ui,christian.guenther,CLOSED,FIXED,Presentation type windows doesn't work correct,2004/8/17 15:28
57886,Impress,ui,wolframgarten,CLOSED,FIXED,ZoomText 9 does not read custom animations names,2013/8/7 15:20
1388,Infrastructure,Upgrade,lsuarezpotts,CLOSED,FIXED,some projects have to be made private/removed at upgrade,2013/8/7 15:24
31062,Internationalization,ui,vladimir.glazounov,CLOSED,FIXED,[de] Abgleich in Dialog Position und Groesse (translation of "keep ratio" in dialog "position and size"),2013/8/7 15:01
37695,Impress,code,Armin.Le.Grand,CLOSED,FIXED,"When running a slideshow, drawing layer animations don't stop on underlying draw page.",2005/1/12 18:57
67570,Internationalization,ui,michael.ruess,CLOSED,FIXED,DE: Mnemonics,2013/8/7 15:01
46223,Math,ui,michael.ruess,CLOSED,FIXED,Change in Format will reset other formats,2013/8/7 14:55
116591,Impress,viewing,groucho266,RESOLVED,FIXED,Custom animation “Flicker�?is broken,2013/8/7 15:20
94789,Internationalization,ui,stefan.baltzer,RESOLVED,FIXED,Width in Insert Y Error Bars not localized,2010/8/7 14:32
57058,Internationalization,ui,petr.dudacek,CLOSED,FIXED,"ES, Draw: 4 items in Insert menu share 'c' as keyboard shortcut",2013/8/7 15:03
27458,Internationalization,code,oc,CLOSED,FIXED,Problem with date 25/4/3 (where?) 2004-03-28 (EU) and probably soon (2004-04-03) with 2004-04-04 (US),2013/8/7 15:00
36249,Impress,code,christian.guenther,CLOSED,FIXED,custom animation: I can't choose a direction for Whipe,2005/2/4 15:59
46684,Internationalization,ui,thorsten.martens,CLOSED,FIXED,fr UI: truncated strings on Events tab in Customize dialog,2013/8/7 15:00
38960,Impress,ui,christian.guenther,CLOSED,FIXED,Perfomance of impress is very bad,2005/4/21 14:05
52805,Internationalization,code,oc,CLOSED,FIXED,Patch for i18npool/source/localedata/localedata.cxx for Oriya (or) support,2013/8/7 15:03
62340,Installation,code,ruediger.timm,CLOSED,FIXED,Make creation of openoffice.org-desktop-integration.tar.gz more robust,2013/8/7 15:26
45296,Internationalization,ui,eric.savary,CLOSED,FIXED,de UI: missing translation of "Class Location" in "Insert Applet",2013/8/7 15:00
20801,Internationalization,code,michael.ruess,CLOSED,FIXED,Patch for truncated string in Hungarian (Dialog tab page " word completion"),2013/8/7 15:00
33335,Installation,ui,wolframgarten,CLOSED,FIXED,Gallery themes must use the OASIS xml format for documents instead of the old XML or binary format,2005/2/18 14:55
48374,Impress,editing,wolframgarten,CLOSED,FIXED,Unable to copy a slide in slide sorter,2005/11/14 12:27
34190,Impress,ui,christian.guenther,CLOSED,FIXED,Wrong font in substitutions of master page controls in task pane,2005/1/7 16:29
7029,Installation,code,olaf-openoffice,CLOSED,FIXED,StarDesktop reg key is created by installer,2003/9/8 16:53
38811,Impress,ui,christian.guenther,CLOSED,FIXED,Some effects has a repaint error.,2005/3/3 17:59
51122,Internationalization,code,oc,CLOSED,FIXED,Add Southern Sotho locale st_ZA,2013/8/7 15:03
74554,Impress,save-export,christian.guenther,CLOSED,FIXED,fix for extrusion depth saving,2007/8/17 17:53
32453,Installation,code,jogi,CLOSED,FIXED,Update List of Mime Types,2004/11/19 12:28
60041,Infrastructure,Mailing lists,non-migrated,RESOLVED,FIXED,Email adresses are not masked in mailing list archives,2009/5/26 10:06
1646,Math,code,michael.ruess,CLOSED,FIXED,Parser error: User defined symbols preceded by whitespace,2003/9/8 16:53
31398,Impress,code,wolframgarten,CLOSED,FIXED,Task Panel does not show master pages,2004/8/11 12:54
38627,Installation,ui,Joost.Andrae,CLOSED,FIXED,exchange intro.bmp in OOo installation set,2004/12/10 14:51
13527,Infrastructure,Bugzilla,non-migrated,RESOLVED,FIXED,Poor e-mail 'From' and 'Subject' fields,2007/9/19 10:37
102384,Internationalization,helpcontent,paolopoz,RESOLVED,FIXED,[IT] help for arg1 of CELLA() is contradictory,2013/8/7 15:02
49357,Impress,viewing,wolframgarten,CLOSED,FIXED,Plugin objects & applets don't play in Slide Show mode,2009/9/18 14:33
57824,Internationalization,helpcontent,petr.dudacek,CLOSED,FIXED,[DE] Errors in smath/01/03090100.xhp,2013/8/7 15:00
18845,Installation,ui,pplwong,CLOSED,FIXED,Encoding problem in Readme file of zh-tw OOo package,2004/7/26 13:24
43685,Installation,code,nesshof,CLOSED,FIXED,extras/source/migration - mbx libraries,2005/5/23 7:16
63626,Internationalization,helpcontent,petr.dudacek,CLOSED,FIXED,[DE]: Wrong header for Help page "Diaeffekt",2013/8/7 15:02
34952,Impress,ui,christian.guenther,CLOSED,FIXED,I can't start an presentation with the keyboard.,2004/12/3 17:14
45725,Infrastructure,Website general issues,hans-joachim.lankenau,CLOSED,FIXED,check if dictionary.lst entries exist at load time,2013/2/24 20:34
52647,Internationalization,code,oc,CLOSED,FIXED,Patch for VCL.xcu for Oriya (or),2013/8/7 15:00
34606,Impress,ui,wolframgarten,CLOSED,FIXED,Crash when I assign a slide design to a master without a slide,2004/11/16 10:39
1177,Installation,ui,olaf-openoffice,CLOSED,FIXED,"Asks for Java, doesn't specify version.",2003/12/6 14:52
869,Impress,code,christian.guenther,CLOSED,FIXED,infinite time to save ppt to xsi,2003/12/6 14:52
33575,Installation,code,frank.schoenheit,CLOSED,FIXED,"""The node to be overridden does not exist"" improvement",2005/1/14 15:50
50902,Impress,viewing,christian.guenther,CLOSED,FIXED,Impress documents open on first slide,2005/8/10 9:02
64251,Internationalization,helpcontent,petr.dudacek,CLOSED,FIXED,[DE]: Wrong menu entries in swriter/00/00000405.xhp,2013/8/7 15:01
3362,Infrastructure,_openoffice.org CVS (obsolete),issues,CLOSED,FIXED,Request for SSH tunnel,2008/5/17 23:18
33487,Impress,editing,christian.guenther,CLOSED,FIXED,text reappears after deleting it in the outline view.,2005/4/1 15:14
72495,Installation,code,olaf-openoffice,CLOSED,FIXED,Vista: required registry key not written,2007/1/26 10:18
50041,Internationalization,code,oc,CLOSED,FIXED,Include collation data for Nepali,2013/8/7 15:00
60560,Internationalization,helpcontent,petr.dudacek,CLOSED,FIXED,[DE]: PICT instead of PCT under "SVM/WMF/PICT/MET Optionen",2013/8/7 15:01
64409,Native-Lang,de,andre.schnabel,CLOSED,FIXED,SeaMonkey hat eine neue Version (1.0.1),2012/2/20 1:22
28280,Installation,code,michael.cziebalski,CLOSED,FIXED,Substitute for basic scripts regsvrex,2004/6/30 12:39
37103,Impress,ui,christian.guenther,CLOSED,FIXED,Custom animation on mask bitmaps doesn't work.,2005/1/7 17:45
46700,Impress,ui,wolframgarten,CLOSED,FIXED,Ruler setting not persistent after view change,2005/4/20 9:19
61531,Impress,printing,christian.guenther,CLOSED,FIXED,Help: Printing handouts instructions are wrong.,2006/7/19 15:08
43927,Impress,ui,christian.guenther,CLOSED,FIXED,object 'flashes' when customanimation has finished.,2005/4/18 18:25
96527,Installation,code,nesshof,CLOSED,FIXED,Unidentified Publisher' when uninstalling OOo 3.0,2010/5/12 6:42
55146,Internationalization,ui,oc,CLOSED,FIXED,Add Akan (ak_GH) to language listbox,2013/8/7 15:00
3353,Infrastructure,Bugzilla,non-migrated,CLOSED,FIXED,Page title should contain issue number and summary,2008/5/17 23:59
33391,Impress,save-export,christian.guenther,CLOSED,FIXED,PPT Export: MediaObject needs to be exported to PPT,2005/3/11 16:46
60545,Internationalization,helpcontent,petr.dudacek,CLOSED,FIXED,[DE] Errors in /text/simpress/01/05170000.xhp,2013/8/7 15:01
45194,Impress,open-import,christian.guenther,CLOSED,FIXED,Old' effects have strange names after import and are wrong after PPT-export,2005/4/19 18:21
50763,Installation,code,oliver.bolte,CLOSED,FIXED,No need to deliver images2.zip,2005/6/27 14:39
43735,Internationalization,code,eric.savary,CLOSED,FIXED,Add Kinyarwanda to officecfg/registry/data/org/openoffice/VCL.xcu,2013/8/7 15:02
44059,Installation,code,olaf-openoffice,CLOSED,FIXED,Reademe and Licence should be placed beside the installation files,2005/4/8 11:36
39697,Internationalization,code,oc,CLOSED,FIXED,"nb_NO, nn_NO: era abbreviation needs a trailing dot",2013/8/7 15:00
48974,Installation,code,h.ilter,CLOSED,FIXED,extras: red and green agenda wizard are the same,2005/10/10 12:50
57061,Internationalization,ui,petr.dudacek,CLOSED,FIXED,"ES, Draw: 3 strings in Format -> Text dialog share 'a' as keyboard shortcut",2013/8/7 15:03
76981,Internationalization,helpcontent,jr,CLOSED,FIXED,[DE] Online-help: Missing blank in Online-Help text/sdraw/main0105.xhp / par_id3152578,2013/8/7 15:02
75632,Internationalization,code,naoyuki.ishimura,CLOSED,FIXED,[surrogate pair] Japanese word break does not work property for surrogate pair charas.,2013/8/7 15:01
14132,Internationalization,code,ooo,CLOSED,FIXED,Finnish l10n has errors and is not included in building all langs,2013/8/7 15:02
7788,Infrastructure,_openoffice.org administrative interface (obsolete),non-migrated,RESOLVED,FIXED,Put Password in quotes in notification mails for new users,2009/1/19 10:04
39312,Installation,ui,pavel,CLOSED,FIXED,formwizard: "sub form" or "subform"?,2005/3/31 19:10
48576,Internationalization,ui,marc.neumann,CLOSED,FIXED,de UI: Typo in "Extras/Optionen/OOo Base",2013/8/7 15:01
44570,Impress,ui,christian.guenther,CLOSED,FIXED,The Outline toolbar is positioned in front of the Formatting toolbar,2005/4/8 11:51
41574,Native-Lang,cs,rvojta,CLOSED,FIXED,NastavenÃ­ - Volby - OpenOffice.org - Zobrazit,2012/2/20 1:18
88773,Internationalization,ui,andre.schnabel,CLOSED,FIXED,[DE] minor german translation issue,2013/8/7 15:02
60559,Internationalization,helpcontent,martina.waller,CLOSED,FIXED,[DE]: Errors in Germanophone help for entry "Leistenname",2013/8/7 15:02
34837,Internationalization,code,stefan.baltzer,CLOSED,FIXED,Japanese "Katakana" numbering is not continued,2013/8/7 15:00
36190,Impress,code,michael.buettner,CLOSED,FIXED,Reduce subset animations to the actual subset bounding box,2006/1/18 11:25
51175,Impress,ui,christian.guenther,CLOSED,FIXED,"""Auf Folie zeigen"" has to be ""Auf Seite zeigen""",2005/11/11 17:11
60925,Internationalization,helpcontent,martina.waller,CLOSED,FIXED,[DE] Online help: Writer "Nummerierung an/aus",2013/8/7 15:01
36823,Installation,code,olaf-openoffice,CLOSED,FIXED,remove custom action NET_FRAMEWORK_INSTALLED,2005/5/17 14:36
